/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_00_374.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_00_374.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_00_374.jpg, 0, 0.6951059, 0, 14.74644
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_00_479.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_00_479.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_00_479.jpg, 0, 0.7630951, 0, 15.64465
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_00_587.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_00_587.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_00_587.jpg, 0, 0.466383, 0, 16.362
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_00_692.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_00_692.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_00_692.jpg, -0.06351596, 0.1753861, 0, 16.2814
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_00_800.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_00_800.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_00_800.jpg, -0.356661, 0, 0, 15.94891
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_00_908.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_00_908.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_00_908.jpg, -0.0331201, 0, 0, 16.23622
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_012.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_012.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_012.jpg, 0, 0, 0, 15.53356
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_115.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_115.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_115.jpg, 0, 0, 0, 15.36792
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_220.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_220.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_220.jpg, 0, 0, 0, 15.75294
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_319.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_319.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_319.jpg, 0, 0, 0, 15.0768
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_427.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_427.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_427.jpg, 0, 0, 0, 15.44505
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_529.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_529.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_529.jpg, 0, 0.306996, 0, 14.93859
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_643.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_643.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_643.jpg, 0, 0.67308, 0, 15.76163
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_746.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_746.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_746.jpg, 0, 0.987969, 0, 16.85869
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_852.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_852.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_852.jpg, 0, 0.931837, 0, 17.68382
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_01_953.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_01_953.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_01_953.jpg, 0, 0.6202841, 0, 18.60338
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_056.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_056.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_056.jpg, 0, 0.2770361, 0, 18.9772
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_163.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_163.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_163.jpg, 0, 0, 0, 18.54727
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_265.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_265.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_265.jpg, 0, 0, 0, 18.76539
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_369.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_369.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_369.jpg, 0, 0, 0, 18.10219
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_479.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_479.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_479.jpg, 0, 0, 0, 17.87214
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_581.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_581.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_581.jpg, 0, 0, 0, 18.19848
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_686.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_686.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_686.jpg, 0, 0, 0, 17.50015
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_789.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_789.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_789.jpg, -0.13641, 0, 0, 17.83069
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_02_899.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_02_899.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_02_899.jpg, -0.2924792, 0, 0, 17.52765
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_005.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_005.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_005.jpg, 0, 0, 0, 16.82802
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_107.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_107.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_107.jpg, 0, 0, 0, 17.18084
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_229.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_229.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_229.jpg, 0, 0, 0, 16.97554
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_343.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_343.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_343.jpg, 0, 0, 0, 16.77429
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_449.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_449.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_449.jpg, 0, 0, 0, 16.06143
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_557.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_557.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_557.jpg, 0, 0, 0, 15.86742
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_665.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_665.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_665.jpg, 0, 0, 0, 16.26016
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_766.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_766.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_766.jpg, 0, 0.3098969, 0, 15.78607
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_869.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_869.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_869.jpg, 0, 0.619179, 0, 16.6569
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_03_971.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_03_971.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_03_971.jpg, 0, 0.8994509, 0, 17.15762
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_073.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_073.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_073.jpg, 0, 1, 0, 18.42778
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_180.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_180.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_180.jpg, 0, 1, 0, 19.63661
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_281.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_281.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_281.jpg, 0, 1, 0, 20.54058
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_391.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_391.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_391.jpg, 0, 0.8720711, 0, 21.60691
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_497.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_497.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_497.jpg, 0, 0.5541761, 0, 22.3119
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_608.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_608.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_608.jpg, 0, 0.2212541, 0, 22.49994
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_714.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_714.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_714.jpg, 0, 0, 0, 22.33826
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_817.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_817.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_817.jpg, -0.134202, 0, 0, 22.06086
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_04_918.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_04_918.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_04_918.jpg, -0.2419919, 0, 0, 21.74489
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_020.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_020.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_020.jpg, 0, 0, 0, 21.52933
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_121.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_121.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_121.jpg, 0, 0, 0, 21.30559
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_223.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_223.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_223.jpg, 0, 0, 0, 21.09568
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_338.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_338.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_338.jpg, 0, 0, 0, 20.84172
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_454.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_454.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_454.jpg, 0, 0, 0, 20.62806
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_564.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_564.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_564.jpg, 0, 0, 0, 20.37912
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_674.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_674.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_674.jpg, 0, 0, 0, 20.18164
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_785.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_785.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_785.jpg, -0.1456109, 0, 0, 19.93513
/Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/center_2017_05_27_23_29_05_891.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/left_2017_05_27_23_29_05_891.jpg, /Users/pure/Documents/Personal_Development/Udacity/Self_Driving_Car/Project/5. Project3 (Behaviour Cloning)/data/IMG/right_2017_05_27_23_29_05_891.jpg, -0.2267278, 0, 0, 19.63209
